nombre,cantidades,info,sabores,imagen,mix,Artículo,oferta,Estado,Rubro
PREMEZCLA BIZCOCHUELO X500 GR SIN TACC - DELICEL,1 UNIDAD,"Mezcla de harinas y almidones sin gluten según su denominación, formulada para facilitar preparaciones de panadería o repostería. Su aporte principal son hidratos de carbono; revisar ingredientes, alérgenos y sello vigente.",VAINILLA/CHOCOLATE,https://drive.google.com/file/d/1CTgbPFS__p_SOmHGkwAJBum-OEYJfhVo/view,,2332,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA PARA PANIFICADOS SIN TACC X1 KG - GLUTAL,1 UNIDAD,"Mezcla de harinas y almidones sin gluten según su denominación, formulada para facilitar preparaciones de panadería o repostería. Su aporte principal son hidratos de carbono; revisar ingredientes, alérgenos y sello vigente.",,https://drive.google.com/file/d/1AArFpNAsJMiKaioobLq10nd2mYy-HhNU/view,,1539,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA PIZZA X500GR SIN TACC - DELICEL,1 UNIDAD,"Mezcla de harinas y almidones sin gluten según su denominación, formulada para facilitar preparaciones de panadería o repostería. Su aporte principal son hidratos de carbono; revisar ingredientes, alérgenos y sello vigente.",,https://drive.google.com/file/d/1qQiCAYWwDLlhu6e7NQZgiJUOOdK-eoi2/view,,2167,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA SIN TACC UNIVERSAL PANADERIA REPOSTERIA Y PASTAS X500 GR - DELICEL ,1 UNIDAD,"Mezcla de harinas y almidones sin gluten según su denominación, formulada para facilitar preparaciones de panadería o repostería. Su aporte principal son hidratos de carbono; revisar ingredientes, alérgenos y sello vigente.",,https://drive.google.com/file/d/1FyEjdpCkc_12y4q9K25VfLFcf66lyqbH/view,,2490,15,✅ en precios,PRODUCTOS SIN TACC
REBOZADOR SIN GLUTEN X500 GR - GLUTAL,1 UNIDAD,"Rebozador crocante sin gluten, ideal para carnes, vegetales y preparaciones al horno o fritas. Ayuda a lograr una cobertura dorada, sabrosa y de textura irresistible.",,https://drive.google.com/file/d/1yReT-Turkk1tY0nHBeuvtKI0k9MbldWe/view,,1553,,✅ en precios,PRODUCTOS SIN TACC
TOSTADAS DE ARROZ SIN TACC - RISKY,1 UNIDAD,"Producto crocante elaborado sin gluten, práctico para desayunos, meriendas y colaciones. Su textura liviana combina muy bien con untables, quesos, dulces o acompañamientos salados.",CLASICAS/SIN SAL/DULCES/CON SEMILLAS,https://drive.google.com/file/d/1JUCP8UXU7fn23kFG9lHulypsoYx0uNNe/view,,2107,,✅ en precios,PRODUCTOS SIN TACC
ENELDO EN SEMILLAS,50G/250G/1KG,"Semillas aromáticas de sabor fresco y levemente anisado, ideales para encurtidos, panes y salsas. Se utilizan en pequeñas cantidades y aportan aceites esenciales naturales.",,https://drive.google.com/file/d/1sq5b7TNau_jq6mH5KVC7MCcelnmq09uL/view,,1259,,✅ en precios,SEMILLAS
MIX 7 SEMILLAS SALUDABLES,250G/500G/1KG,"El mix de 7 semillas combina distintas semillas seleccionadas, aportando fibra, grasas saludables y proteínas vegetales. Es una opción nutritiva para enriquecer ensaladas, yogures o panificados. Ideal para incorporar variedad y valor nutricional a la dieta. Ingredientes: Chía, girasol, lino, quínoa, sésamo integral, sésamo blanco, sésamo negro",,https://drive.google.com/file/d/1EUOkZXnMkbQMN6QUxP4oRDONirUEzQAz/view,si,1415,,✅ en precios,SEMILLAS
MIX DE SEMILLAS ADELGAZANTE,250G/500G/1KG,"Combinación de semillas seleccionadas de textura crocante y sabor suave, pensada para sumar fibra, proteínas vegetales y grasas saludables a yogures, licuados, ensaladas o panificados. Una mezcla práctica para enriquecer las comidas de todos los días.",,https://drive.google.com/file/d/1nR6et-acgtUJNIb4HAqHRM2u5YafBwoH/view,si,1421,,✅ en precios,SEMILLAS
MIX SEMILLAS PARA ENSALADA,250G/500G/1KG,"Mezcla de semillas de zapallo, girasol, lino y sésamo, seleccionadas para aportar textura, sabor y valor nutricional a ensaladas, bowls y vegetales. También es ideal para panes, yogures y preparaciones saladas.",,https://drive.google.com/file/d/1lychDVWnIk3kyFMKIbfHgZiWaGbUcAXD/view,si,1422,,✅ en precios,SEMILLAS
QUINOA NACIONAL,250G/500G/1KG,"Pseudocereal de sabor suave y textura ligera, ideal para ensaladas, guarniciones y hamburguesas vegetales. Aporta proteína vegetal, fibra, hidratos de carbono complejos y minerales como magnesio y hierro.",,https://drive.google.com/file/d/1xbAfHO6CojfLyNemnawXyxFYcfRzikWE/view,,1551,,✅ en precios,SEMILLAS
SEMILLA DE AMAPOLA,100G/250G/1KG,"Semillas pequeñas de sabor suave y textura crocante, ideales para panes, tortas y aderezos. Aportan grasas insaturadas, fibra, calcio y otros minerales.",,https://drive.google.com/file/d/1VmZLiO-xIzIJJcpeVOJx_sRcZJYq5fDQ/view,si,1581,,✅ en precios,SEMILLAS
SEMILLA DE AMARANTO,100G/250G/1KG,"Semillas pequeñas de sabor suave, aptas para cocinar, inflar o sumar a preparaciones. Aportan proteína vegetal, fibra, hidratos de carbono complejos, hierro y magnesio.",,https://drive.google.com/file/d/1JFohlL9RQLyNqujV-it2FAN3OD0FABCz/view,si,1582,10,✅ en precios,SEMILLAS
SEMILLA DE CHIA NACIONAL,100G/250G/1KG,"Semillas de gran capacidad de hidratación, ideales para puddings, bebidas y panificados. Aportan fibra, grasas omega 3 de origen vegetal, proteína y minerales.",,https://drive.google.com/file/d/1ME-FslO5MCT0b8zxrAYYO5qBSABwoups/view,si,1583,,✅ en precios,SEMILLAS
SEMILLA DE GIRASOL,100G/250G/1KG,"Semillas de textura crocante y sabor suave, ideales para ensaladas, panes y colaciones. Aportan grasas insaturadas, proteína vegetal, vitamina E y magnesio.",,https://drive.google.com/file/d/1Y2JjGos7sMWgM_HE8pv4kckC4Gm2IqOf/view,si,1585,,✅ en precios,SEMILLAS
SEMILLA DE LINO,100G/250G/1KG,"Semillas de sabor suave, útiles en panes, yogures y preparaciones; molidas se aprovechan mejor. Aportan fibra, grasas omega 3 de origen vegetal y proteína.",,https://drive.google.com/file/d/14TN7hReQdbtp9qOxRIZDajh3uQjWgeRa/view,si,1586,,✅ en precios,SEMILLAS
SEMILLA DE ZAPALLO PELADO,100G/250G/1KG,"Semillas de zapallo peladas, de textura crocante y sabor suave, ideales para colaciones, ensaladas y panes. Aportan grasas insaturadas, proteína vegetal, magnesio, zinc y hierro.",,https://drive.google.com/file/d/1U5Jqu_LvImJMk1FQxUZXFHfBOJTdhqU3/view,si,1587,,✅ en precios,SEMILLAS
SEMILLAS DE HINOJO,100G/500G/1KG,"Semillas aromáticas de sabor dulce y anisado, ideales para infusiones, panes y condimentos. Se utilizan en pequeñas cantidades y aportan aceites esenciales naturales.",,https://drive.google.com/file/d/1Q-J9P0hyb1Q5NK7fmVh0yzhgr96_wTFZ/view,,2433,,✅ en precios,SEMILLAS
SESAMO BLANCO,100G/250G/1KG,"Semillas de sabor suave y textura crocante, ideales para panes, ensaladas y pastas. Aportan grasas insaturadas, proteína vegetal, fibra, calcio y otros minerales.",,https://drive.google.com/file/d/1TJo2uLiPOEgZOATf1wO0JB8z1RnxEHAE/view,si,1589,,✅ en precios,SEMILLAS
SESAMO NEGRO,100G/250G/1KG,"Semillas de sabor suave y textura crocante, ideales para panes, ensaladas y pastas. Aportan grasas insaturadas, proteína vegetal, fibra, calcio y otros minerales.",,https://drive.google.com/file/d/1Swj7aBCK-fyxBsGtSTDo_lgi458DsdBK/view,si,1591,,✅ en precios,SEMILLAS
BARRA  PROTEICA X59 GR - PROTA,1 UNIDAD,"Barra práctica para una colación, formulada con un aporte adicional de proteína. También puede aportar hidratos de carbono, grasas y fibra; los valores y edulcorantes dependen de la variedad.","ARANDANOS/COCO Y DULCE DE LECHE/CACAO, ALMENDRAS Y SAL MARINA",https://drive.google.com/file/d/1Hf_RGTwMYIZyC-JNLyCB_105zoKMR1Dt/view,,4454,,✅ en precios,SNACK
BARRA DE CEREAL - INTEGRA,1 UNIDAD,"Barra de cereal práctica para una colación o para llevar. Combina cereales e ingredientes seleccionados en un formato cómodo, ideal para disfrutar en cualquier momento.",Arándanos y semillas/cajú y arándanos/banana y nuez,https://drive.google.com/file/d/1I3sXrAbibz4MXrj8IPUAQRXKdqth-LIA/view,,2460,,❌ no está en precios,
BARRA DE CEREAL PROTEICA - INTEGRA,1 UNIDAD,"Barra práctica para una colación, formulada con un aporte adicional de proteína. También puede aportar hidratos de carbono, grasas y fibra; los valores y edulcorantes dependen de la variedad.",,https://drive.google.com/file/d/1tP4pZBdg95hruo1GIxj4cVEr_M4561AN/view,,2506,,✅ en precios,SNACK
BARRA DE CEREAL PROTEICA - MUECA,1 UNIDAD,"Barra práctica para una colación, formulada con un aporte adicional de proteína. También puede aportar hidratos de carbono, grasas y fibra; los valores y edulcorantes dependen de la variedad.",,https://drive.google.com/file/d/1nXMBYKQO0h5oN3_D5PytHf4LYrQGF8iM/view,,2484,,❌ no está en precios,
BARRA DE CEREAL X45 GR - MUECA,1 UNIDAD,"Barra de cereal práctica para una colación o para llevar. Combina cereales e ingredientes seleccionados en un formato cómodo, ideal para disfrutar en cualquier momento.",Cacao y Avellanas//Banana y Dulce de Leche/Pasas y Arándanos,https://drive.google.com/file/d/1j9HvY5wTqfuioP8VKHYDDnwdLHIujPgg/view,,2014,,✅ en precios,SNACK
BARRA PROTEICA X40 GR - SIN TACC - CRUDDA,1 unidad,"Barra práctica para una colación, formulada con un aporte adicional de proteína. También puede aportar hidratos de carbono, grasas y fibra; los valores y edulcorantes dependen de la variedad.",BROWNIE/COCO/PEANUT CARAMEL/AVELLANA/BANANA-TOFFEE,https://drive.google.com/file/d/1xV00r5HSo3zy6rGeo_d5Yj28DoWrdl2j/view,,2074,,✅ en precios,SNACK
CRACKERS MEDITERRANEAS X100GR - SHIVA,1 UNIDAD,"Galletas saladas de textura crocante y sabor especiado, ideales para picadas y untables. Aportan principalmente hidratos de carbono y grasas; el sodio depende de la formulación.",,https://drive.google.com/file/d/1Nfe-EVKzf4dbln8QbK-ZGby2sKKjuoGp/view,,5000,,✅ en precios,SNACK
CRACKERS PIMENTON AHUMADO X100GR - SHIVA,1 UNIDAD,"Galletas saladas de textura crocante y sabor especiado, ideales para picadas y untables. Aportan principalmente hidratos de carbono y grasas; el sodio depende de la formulación.",,https://drive.google.com/file/d/1Mps4OmIt5mgI5nIV_E6sREdnwZsOf263/view,,4455,,✅ en precios,SNACK
GALLETAS INTEGRALES - CACHAFAZ,1 UNIDAD,"Galletas de textura crocante elaboradas con cereales integrales. Aportan hidratos de carbono y fibra; grasas, azúcares y sodio dependen de la formulación.",AVENA Y PASAS/ALMENDRAS Y MANI/ALGARROBA/AVENA Y CHIPS DE CHOCO,https://drive.google.com/file/d/1drUxk_PVSN4peFITlv3-FpOe2x-bk0oe/view,,2115,,✅ en precios,SNACK
GALLETAS ORGANICAS - CACHAFAZ,1 unidad,"Galletas crocantes elaboradas con ingredientes de producción orgánica según su certificación. Aportan hidratos de carbono y grasas; azúcares, fibra y sodio dependen de la variedad.",avena y miel/cacao y miel,https://drive.google.com/file/d/1m9EySYXQ-2Z6ADhqEj4usOCGItWMndtC/view,,1895,,✅ en precios,SNACK
PIPAS TOSTADAS CON SAL DEL HIMALAYA  X50 GR,1 UNIDAD,"Semillas de girasol tostadas con sal del Himalaya, de textura crocante e ideales para una colación o picada. Aportan grasas insaturadas, proteína vegetal, vitamina E y magnesio.",,https://drive.google.com/file/d/1NFPNPC2pXSRqy-jr5iltX87yXuZDLp3O/view,,5010,,✅ en precios,SNACK
ACEITE DE HIBISCUS 30 ml - SOMOS SETAS,1 UNIDAD,"Aceite vegetal de textura agradable, ideal para sumar a rutinas de cuidado personal y masajes. Su presentación concentrada permite aprovecharlo con pocas gotas.",,https://drive.google.com/file/d/1QqmV8SVB8Y-2JWnYv3MAMISntptyKs-3/view,,2467,,✅ en precios,SUPLEMENTOS
ACEITE DE OREGANO X30CC - SOMOS SETA,1 UNIDAD,"Extracto oleoso concentrado de orégano, una hierba muy valorada por sus compuestos aromáticos naturales. Su cómodo formato en gotas permite incorporarlo de acuerdo con el uso indicado en el envase.",,https://drive.google.com/file/d/1Wm8Iec471voAiw94oFHUZ4rB5mhZ-q8w/view,,2185,,✅ en precios,SUPLEMENTOS
ACEITE PURO DE ALMENDRAS X 50 CC - EL NATURALISTA,1 UNIDAD,"Aceite cosmético de textura liviana y tacto sedoso, ideal para masajes y para dejar la piel suave y humectada. También puede incorporarse al cuidado de puntas y zonas secas.",,https://drive.google.com/file/d/1x5L-ScWPsjQ9KhPUz4s9l1E7DE5KzFlL/view,,2377,,✅ en precios,SUPLEMENTOS
ACEITE PURO DE ARGAN X 50CC - EL NATURALISTA,1 UNIDAD,Aceite cosmético apreciado por su textura nutritiva y su aporte de vitamina E. Ideal para sumar brillo al cabello y suavidad a la piel con unas pocas gotas.,,https://drive.google.com/file/d/1DTG30mgxAxX-HE8AQBlPhtyRGOXMLclE/view,,2277,,✅ en precios,SUPLEMENTOS
ACEITE PURO DE ARNICA X50CC - EL NATURALISTA,1 UNIDAD,"Aceite corporal de textura ligera, ideal para acompañar masajes después de la actividad diaria. Su formato permite aplicarlo fácilmente en las zonas elegidas.",,https://drive.google.com/file/d/1HFCaYgpwpKVnBhVOXTIuLR69SUA3EzXj/view,,2493,,✅ en precios,SUPLEMENTOS
ACEITE PURO DE RICINO X50CC - EL NATURALISTA,1 UNIDAD,"Aceite cosmético de textura densa y envolvente, elegido para nutrir piel, uñas y cabello. Rinde muy bien porque se utiliza en pequeñas cantidades.",,https://drive.google.com/file/d/1BQ24XKilgq5IpawRut_5YcLzpBzqlHkB/view,,2352,,✅ en precios,SUPLEMENTOS
ACIDO ASCORBICO,250G/500G/1KG,"Vitamina C pura en polvo, de fácil disolución y muy versátil para dosificar. La vitamina C cumple una función antioxidante, participa en la formación de colágeno y contribuye al funcionamiento normal del sistema inmune.",,https://drive.google.com/file/d/18ROTI1xSJAyO-q2lkonZS6ns6r7t18tq/view,,2346,,✅ en precios,SUPLEMENTOS
AJO NEGRO X 50 CAPSULAS - NATIER,50G/250G/1KG,"Ajo negro concentrado en cápsulas, con su característico perfil de compuestos azufrados y antioxidantes naturales. Una alternativa práctica para incorporarlo a la rutina sin su sabor intenso.",,https://drive.google.com/file/d/13I2J9wGyFJUiPGB8lTaXS6tB2cyHTJHz/view,,2054,,✅ en precios,SUPLEMENTOS
ALOE VERA BEBIBLE DEFENSAS X250 ML - NATIER,1 UNIDAD,"Fórmula bebible a base de aloe vera y extractos seleccionados para sumar a una rutina de bienestar diario. Su presentación líquida es práctica, fresca y fácil de incorporar.",,https://drive.google.com/file/d/1djdM2QMCC1ghHYZa4xXQgrIgv5DuRgQm/view,,2044,,✅ en precios,SUPLEMENTOS
ALOE VERA BEBIBLE DEFENSAS X500 ML - NATIER,1 UNIDAD,"Fórmula bebible a base de aloe vera y extractos seleccionados para sumar a una rutina de bienestar diario. Su presentación líquida es práctica, fresca y fácil de incorporar.",,https://drive.google.com/file/d/1UX-XypHShsdeOYeYOj2X0YkZygc18hhP/view,,2325,,✅ en precios,SUPLEMENTOS
ALOE VERA BEBIBLE DIGESTIVO X250 ML - NATIER,1 UNIDAD,"Fórmula bebible a base de aloe vera, pensada para acompañar una rutina de bienestar digestivo de manera simple. Su presentación líquida resulta fresca, práctica y fácil de incorporar.",,https://drive.google.com/file/d/12z7Y2tsdinNfYhl4u0P34WV0GB18OGN6/view,,2323,,✅ en precios,SUPLEMENTOS
ASHWAGANDHA X 60 CAPSULAS - SOMOS SETA,1 UNIDAD,"Ashwagandha en una presentación concentrada y fácil de incorporar. Esta planta adaptógena es tradicionalmente elegida para acompañar rutinas de equilibrio, descanso y bienestar cotidiano.",,https://drive.google.com/file/d/106kp-pmWXwhZybP0hKiERu6L3wIou9lg/view,,2073,,✅ en precios,SUPLEMENTOS
ASHWAGANDHA X60 CC - SOMOS SETA,1 UNIDAD,"Ashwagandha en una presentación concentrada y fácil de incorporar. Esta planta adaptógena es tradicionalmente elegida para acompañar rutinas de equilibrio, descanso y bienestar cotidiano.",,https://drive.google.com/file/d/1V0MR-HjINLy8lyGawuZqcOZwZoCJ3Erz/view,,2411,,✅ en precios,SUPLEMENTOS
BISGLICINATO DE MAGNESIO X50 CAPSULAS - NATIER,1 UNIDAD,Magnesio en una presentación práctica para complementar la alimentación diaria. Este mineral participa en la producción de energía y en el funcionamiento normal de músculos y sistema nervioso.,,https://drive.google.com/file/d/1lSEP7X1rgHtsuuCl8HO8rXmmttEWA6t_/view,,2463,,✅ en precios,SUPLEMENTOS
CAFE VERDE X30 COMPRIMIDOS - EL NATURALISTA,1 UNIDAD,"Extracto de café verde en comprimidos, fuente de compuestos vegetales propios del grano sin tostar. Una opción práctica para quienes buscan sumar ingredientes de origen natural a su rutina activa.",,https://drive.google.com/file/d/1s_HQee3Ct7AVUZNXKhc64AwL58l6b-XF/view,,2216,,✅ en precios,SUPLEMENTOS
CARDO MARIANO X60 CC - EL NATURALISTA,1 UNIDAD,Cardo mariano concentrado en un formato simple de incorporar. Esta planta es tradicionalmente valorada en rutinas de bienestar digestivo y aporta compuestos vegetales como la silimarina.,,https://drive.google.com/file/d/1NLCzmbDkrR-9RS4-qFfUG4PPeIlWtOyR/view,,1110,,✅ en precios,SUPLEMENTOS
CARDOMARIANO X30 CAPSULAS - EL NATURALISTA,1 UNIDAD,Cardo mariano concentrado en un formato simple de incorporar. Esta planta es tradicionalmente valorada en rutinas de bienestar digestivo y aporta compuestos vegetales como la silimarina.,,https://drive.google.com/file/d/1ZW2LgeqdKgWWlI5Tn3W0-P4xDIy3L9HN/view,,2080,,✅ en precios,SUPLEMENTOS
CAROTENO X10 CAPSULAS - EL NATURALISTA,1 UNIDAD,"Betacaroteno en cápsulas, un pigmento vegetal que el organismo puede convertir en vitamina A. La vitamina A participa en el mantenimiento de la visión, la piel y el funcionamiento normal del sistema inmune.",,https://drive.google.com/file/d/1iFdEtBZgmu1ZI6I7Ed_HxhNyYRIDqWrP/view,,2218,,✅ en precios,SUPLEMENTOS
CARQUEJA X60 CC - EL NATURALISTA,1 UNIDAD,"Extracto herbal de carqueja en gotas, una planta de sabor característico tradicionalmente elegida para acompañar el bienestar digestivo. El formato líquido permite incorporarla de manera cómoda.",,https://drive.google.com/file/d/1-lo402d647WKiJtdRF1NhX6rb3mp8Oeu/view,,2351,,✅ en precios,SUPLEMENTOS
CASCARA SAGRADA X 60 CC - EL NATURALISTA,1 UNIDAD,"Extracto líquido de cáscara sagrada, planta tradicionalmente presente en rutinas de bienestar digestivo. Su presentación en gotas facilita una dosificación práctica según la indicación del envase.",,https://drive.google.com/file/d/1UtKGvw0H8D3qO66sEwLmx9GFioDZGXFT/view,,2170,,✅ en precios,SUPLEMENTOS
CENTELLA ASIATICA X50 CAPSULAS - NATIER,1 UNIDAD,"Centella asiática concentrada en cápsulas, una planta tradicionalmente valorada en rutinas de belleza y bienestar corporal. Una forma simple de incorporarla todos los días.",,https://drive.google.com/file/d/1NW1lGzNcovSdQcQHZxLxEivOtBvvj2IH/view,,2187,,✅ en precios,SUPLEMENTOS
"CENTELLA ASIATIC, GINKGOBILOBA, TEVERDE, HIBISCUS X30 COMPRIMIDOS - VITAWELLNESS",1 UNIDAD,"Combinación de centella asiática, ginkgo biloba, té verde e hibiscus, ingredientes vegetales muy elegidos en rutinas de vitalidad y bienestar. Su formato en comprimidos reúne todo el blend en una toma práctica.",,https://drive.google.com/file/d/1-fv6AsarrEr0r3RJvNgkCMzR4jKciSrS/view,,2281,,✅ en precios,SUPLEMENTOS
CITRATO DE MAGNESIO,250G/500G/1KG,Magnesio en una presentación práctica para complementar la alimentación diaria. Este mineral participa en la producción de energía y en el funcionamiento normal de músculos y sistema nervioso.,,https://drive.google.com/file/d/1ap0OjZAyu-HsIKhxWHflQ52Zhwv2Umqi/view,,2483,,✅ en precios,SUPLEMENTOS
CITRATO DE MAGNESIO X 50 CAPSULAS - NATIER,1 UNIDAD,Magnesio en una presentación práctica para complementar la alimentación diaria. Este mineral participa en la producción de energía y en el funcionamiento normal de músculos y sistema nervioso.,,https://drive.google.com/file/d/1VdZUxVjslvgdwC3uH0wSSbWX7GotFakJ/view,,2056,,✅ en precios,SUPLEMENTOS
CITRATO DE MAGNESIO X30 COMPRIMIDOS - EL  NATURALISTA,1 UNIDAD,Magnesio en una presentación práctica para complementar la alimentación diaria. Este mineral participa en la producción de energía y en el funcionamiento normal de músculos y sistema nervioso.,,https://drive.google.com/file/d/1mRf1BFbOxI8NihwSkBQUNzjwF9W-ulYC/view,,2076,,✅ en precios,SUPLEMENTOS
